0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
-0.831066408,-0.162023695,0.458181818,-0.113615023,-0.820974151,-0.293627922,-0.807957348,-0.366512959,0.000759402,-0.41291364,-0.641284735,0.0125,-0.170068027,0.013504823,0.198281283,-0.645462256,-0.85275537,-0.104468991,-0.706205095,0.098168464,-0.336070845,-0.800738007,-0.888695652,-0.089787526,-0.504332756,-0.885220611
-0.818493542,-0.203650336,0.349090909,-0.124882629,-0.82704585,-0.291066282,-0.798813729,-0.377007473,0.007934026,-0.424213075,-0.636954168,0.0625,-0.188208617,0.010932476,0.202892475,-0.645462256,-0.85363009,-0.081991673,-0.699412149,0.137516115,-0.369613615,-0.801903282,-0.87910045,-0.075051405,-0.506065858,-0.879049676
-0.827637444,-0.162023695,0.298181818,-0.141784038,-0.838564222,-0.306436119,-0.814808397,-0.355700429,-0.056646841,-0.440355125,-0.637675929,0.035714286,-0.200680272,0.027652733,0.148501362,-0.65394402,-0.865001458,-0.081991673,-0.69248857,0.056153598,-0.381388216,-0.806175956,-0.887496252,-0.099040439,-0.519930676,-0.884603517
-0.826494457,-0.199807877,0.276363636,-0.154929577,-0.836778428,-0.330771694,-0.828537154,-0.329305136,-0.01178803,-0.44519774,-0.65788524,-0.039285714,-0.199546485,-0.007073955,0.116747013,-0.670907549,-0.869958208,-0.081991673,-0.70568256,0.072227924,-0.311631128,-0.806564381,-0.893493253,-0.167923235,-0.525129983,-0.894477013
-0.828780432,-0.21886007,0.465454545,-0.162441315,-0.810348676,-0.325648415,-0.843412196,-0.347432024,-0.070999985,-0.447619048,-0.647780585,-0.053571429,-0.25170068,-0.007073955,0.084992664,-0.687871077,-0.876275634,-0.039828653,-0.709993468,-0.01534981,-0.334289813,-0.824043504,-0.9211994,-0.175805346,-0.556325823,-0.891391546
-0.839067322,-0.237752161,0.450909091,-0.169953052,-0.815795348,-0.308997759,-0.847970676,-0.324852918,-0.097901049,-0.426634383,-0.647780585,-0.053571429,-0.284580499,-0.034083601,0.121358206,-0.696352841,-0.861794149,-0.028614059,-0.699934683,-0.026984696,-0.342403404,-0.822878229,-0.909145427,-0.154557916,-0.568457539,-0.896945387
-0.832209395,-0.233909702,0.516363636,-0.171830986,-0.833742578,-0.30003202,-0.833122293,-0.360152647,-0.126603927,-0.402421308,-0.635510646,0.014285714,-0.272108844,-0.028938907,0.180150912,-0.730279898,-0.850422782,-0.039828653,-0.693011104,-0.057378883,-0.378716667,-0.826762478,-0.909145427,-0.122686772,-0.56152513,-0.888923172
-0.834495371,-0.207492795,0.625454545,-0.166197183,-0.837671325,-0.294908742,-0.835388204,-0.378279536,-0.101505653,-0.398385795,-0.639119451,-0.025,-0.231292517,-0.018649518,0.166526934,-0.721798134,-0.85363009,0.013548962,-0.676028739,-0.01534981,-0.367832583,-0.818605554,-0.915202399,-0.132282385,-0.556325823,-0.88151805
-0.842496285,-0.162023695,0.556363636,-0.154929577,-0.835260503,-0.275696446,-0.821686105,-0.36428685,-0.087155919,-0.371751412,-0.636954168,-0.019642857,-0.227891156,-0.000643087,0.189373297,-0.730279898,-0.843716591,0.061343345,-0.687655127,0.028437281,-0.3922723,-0.823266654,-0.9188006,-0.162782728,-0.533795494,-0.877815489
-0.82992342,-0.086455331,0.589090909,-0.154929577,-0.828563775,-0.285943004,-0.819393535,-0.349340118,-0.094330542,-0.37740113,-0.647058824,-0.025,-0.222222222,-0.007073955,0.338713058,-0.764206955,-0.850034017,0.019180324,-0.679294579,0.019483817,-0.379607183,-0.822489804,-0.922398801,-0.15729952,-0.571923744,-0.873495835
-0.831066408,-0.109189882,0.52,-0.136150235,-0.817938301,-0.25776497,-0.830829723,-0.349340118,-0.094330542,-0.36448749,-0.653554673,0.017857143,-0.201814059,0.019935691,0.338713058,-0.747243427,-0.840023326,0.100666619,-0.680339647,0.034705772,-0.369613615,-0.820547679,-0.907946027,-0.206305689,-0.570190641,-0.840172786
-0.839067322,-0.139449248,0.516363636,-0.138028169,-0.820974151,-0.220621198,-0.838827058,-0.377007473,-0.136282776,-0.352380952,-0.678816312,-0.05,-0.217687075,0.01607717,0.397610564,-0.755725191,-0.847312664,0.100666619,-0.689875898,0.016809498,-0.401375352,-0.822489804,-0.904347826,-0.211788897,-0.571923744,-0.858068497
-0.845925249,-0.131764329,0.509090909,-0.1342723,-0.832492522,-0.230867755,-0.836534489,-0.366512959,-0.124801625,-0.38385795,-0.672320462,0.148214286,-0.240362812,0.027652733,0.415636135,-0.764206955,-0.85275537,0.072606069,-0.714173743,-0.033263841,-0.373274625,-0.822101379,-0.901949025,-0.197052776,-0.568457539,-0.854365936
-0.856212139,-0.162023695,0.345454545,-0.154929577,-0.82704585,-0.260326609,-0.853702099,-0.393862299,-0.156042827,-0.388700565,-0.662937568,0.021428571,-0.258503401,0.031511254,0.682875707,-0.781170483,-0.854504811,0.086612278,-0.71626388,-0.033263841,-0.393261762,-0.822878229,-0.9211994,-0.242289239,-0.573656846,-0.85683431
-0.8504972,-0.188600704,0.516363636,-0.164319249,-0.82704585,-0.159141851,-0.85140953,-0.396406424,-0.130208531,-0.413720743,-0.670155179,0.071428571,-0.20521542,0.035369775,1,-0.781170483,-0.843230635,0.072606069,-0.714173743,0.072227924,-0.405926879,-0.824043504,-0.912803598,-0.215558602,-0.568457539,-0.852514656
-0.851640187,-0.177233429,0.421818182,-0.14741784,-0.817938301,-0.174511687,-0.835388204,-0.386865956,-0.1158549,-0.39031477,-0.675929267,0.055357143,-0.223356009,0.013504823,0.854957032,-0.781170483,-0.847312664,0.038866027,-0.721619856,-0.013584689,-0.39959432,-0.828704603,-0.9211994,-0.166552433,-0.575389948,-0.851897562
-0.847068236,-0.162023695,0.487272727,-0.169953052,-0.828563775,-0.184758245,-0.787377541,-0.415487359,-0.148132182,-0.38385795,-0.688199206,0.105357143,-0.25170068,0.027652733,0.574198281,-0.781170483,-0.843716591,-0.008928357,-0.726845199,0.049878004,-0.405926879,-0.828704603,-0.92,-0.194653873,-0.589254766,-0.850663376
-0.847068236,-0.165866154,0.509090909,-0.154929577,-0.832224653,-0.174511687,-0.823978674,-0.396406424,-0.124801625,-0.40322841,-0.680981595,0.201785714,-0.304988662,0.031511254,0.614860616,-0.781170483,-0.837301973,0.016388708,-0.718354017,0.043659236,-0.404145847,-0.825597203,-0.914002999,-0.189170665,-0.611785095,-0.848812095
-0.84021031,-0.17339097,0.516363636,-0.16056338,-0.828295906,-0.188600704,-0.835388204,-0.400222611,-0.14632988,-0.387893462,-0.69108625,0.230357143,-0.308390023,0.008360129,0.492559212,-0.789652248,-0.844105355,0.026207494,-0.714696277,0.185756854,-0.405036363,-0.821324529,-0.9211994,-0.197052776,-0.587521664,-0.843875347
-0.842496285,-0.199807877,0.516363636,-0.130516432,-0.823742131,-0.223182837,-0.835388204,-0.403720782,-0.105079569,-0.39031477,-0.709130278,0.332142857,-0.349206349,0.009646302,0.50628799,-0.789652248,-0.841384002,0.059947537,-0.721619856,0.465498443,-0.415920447,-0.823266654,-0.941589205,-0.239547635,-0.603119584,-0.842024067
-0.849354212,-0.21886007,0.505454545,-0.126760563,-0.834992634,-0.216778738,-0.819393535,-0.387820003,-0.112254193,-0.387893462,-0.70407795,0.303571429,-0.340136054,0.010932476,0.451896877,-0.772688719,-0.830984547,0.086612278,-0.702547355,0.596927197,-0.415920447,-0.821324529,-0.948785607,-0.252912954,-0.585788562,-0.831533477
-0.8504972,-0.230067243,0.494545455,-0.153051643,-0.835260503,-0.229586936,-0.819393535,-0.395134362,-0.128406229,-0.371751412,-0.680981595,0.1875,-0.328798186,-0.014790997,0.501886397,-0.789652248,-0.827777238,0.100666619,-0.682429784,0.444054168,-0.428585564,-0.821712954,-0.929595202,-0.262165867,-0.582322357,-0.832150571
-0.853926163,-0.211175152,0.494545455,-0.1342723,-0.833385419,-0.197566443,-0.819393535,-0.393862299,-0.126603927,-0.379015335,-0.67737279,0.142857143,-0.337868481,-0.021221865,0.220813247,-0.781170483,-0.834191855,0.17093832,-0.700457218,0.216143937,-0.4367981,-0.825597203,-0.9211994,-0.22892392,-0.592720971,-0.817957421
-0.851640187,-0.207492795,0.505454545,-0.113615023,-0.837671325,-0.155299392,-0.803398867,-0.404992845,-0.139151359,-0.278773204,-0.67737279,0.164285714,-0.332199546,-0.018649518,0.27520436,-0.781170483,-0.836913208,0.260895724,-0.707772698,0.334122962,-0.434918122,-0.817828705,-0.858650675,-0.215558602,-0.592720971,-0.823511262
-0.845925249,-0.177233429,0.683636364,-0.107981221,-0.840975044,-0.177073327,-0.785084972,-0.398314517,-0.123033421,-0.282808717,-0.667268134,0.146428571,-0.270975057,-0.005787781,0.329595473,-0.764206955,-0.837301973,0.376122061,-0.699412149,0.435164632,-0.409587889,-0.810060206,-0.825007496,-0.205277587,-0.580589255,-0.804998457
-0.841353298,-0.19612552,0.716363636,-0.141784038,-0.841867941,-0.07204611,-0.79652116,-0.382413738,-0.10327337,-0.31928975,-0.680259834,0.139285714,-0.290249433,0.009646302,0.270697967,-0.781170483,-0.82962387,0.404230741,-0.69614631,0.259938132,-0.426804532,-0.81666343,-0.8405997,-0.125428376,-0.580589255,-0.813637766
-0.842496285,-0.207492795,0.770909091,-0.143661972,-0.840707174,-0.083573487,-0.801106298,-0.337573541,-0.138085078,-0.337853107,-0.689642728,0.1,-0.333333333,0.00192926,0.284321945,-0.781170483,-0.821459811,0.423868313,-0.695101241,0.386863517,-0.43313709,-0.810060206,-0.833403298,-0.167923235,-0.558058925,-0.817340327
-0.837924334,-0.237752161,0.803636364,-0.14741784,-0.838296353,-0.075888569,-0.801106298,-0.335347432,-0.144561675,-0.33866021,-0.65788524,0.119642857,-0.303854875,-0.003215434,0.261580381,-0.789652248,-0.812809797,0.533463288,-0.682429784,0.294778863,-0.419482511,-0.803845407,-0.850254873,-0.152159013,-0.564991334,-0.823511262
-0.836781346,-0.237752161,0.869090909,-0.145539906,-0.83918925,-0.11431316,-0.81368877,-0.367467006,-0.192990993,-0.311218725,-0.647058824,0.160714286,-0.326530612,-0.018649518,0.184657305,-0.781170483,-0.80561765,0.63184367,-0.704637492,0.29927868,-0.453124227,-0.796853758,-0.8417991,-0.167923235,-0.594454073,-0.808083925
-0.842496285,-0.290585975,0.8,-0.16056338,-0.848296799,-0.123278898,-0.81368877,-0.349340118,-0.200867541,-0.331396287,-0.607361963,0.182142857,-0.370748299,-0.018649518,0.116747013,-0.789652248,-0.794732238,0.581257671,-0.702547355,0.303728775,-0.466679859,-0.810060206,-0.859850075,-0.162782728,-0.597920277,-0.816723234
-0.845925249,-0.336055075,0.76,-0.16056338,-0.853118443,-0.184758245,-0.810249917,-0.382413738,-0.196557603,-0.355609362,-0.610970769,0.157142857,-0.444444444,-0.03022508,0.139383777,-0.789652248,-0.814656429,0.491348398,-0.717308948,0.439604073,-0.437688616,-0.809283356,-0.853853073,-0.202535984,-0.589254766,-0.794507868
-0.844782261,-0.363272494,0.716363636,-0.145539906,-0.854100629,-0.157861031,-0.802252582,-0.292097313,-0.169660437,-0.336238902,-0.603753158,0.203571429,-0.433106576,-0.021221865,0.220813247,-0.789652248,-0.811935076,0.550357375,-0.721619856,0.527192462,-0.430366596,-0.798407458,-0.811754123,-0.202535984,-0.582322357,-0.819191608
-0.843639273,-0.192283061,0.716363636,-0.14741784,-0.838832091,-0.101504963,-0.734808397,-0.29305136,-0.191920816,-0.286844229,-0.599422591,0.208928571,-0.4138322,-0.00192926,0.198281283,-0.781170483,-0.820099135,0.477294058,-0.728935336,0.868624519,-0.434027606,-0.796465333,-0.821409295,-0.162782728,-0.57712305,-0.816723234
-0.842496285,-0.275536343,0.698181818,-0.107981221,-0.834635475,-0.101504963,-0.778233922,-0.275878518,-0.210910747,-0.234382567,-0.587152652,0.214285714,-0.363945578,0.045659164,0.211905261,-0.789652248,-0.81553115,0.409813973,-0.717308948,0.756917537,-0.415920447,-0.801903282,-0.79856072,-0.133310487,-0.570190641,-0.819808701
-0.82992342,-0.275536343,0.709090909,-0.119248826,-0.844635921,-0.120717259,-0.743952016,-0.29305136,-0.189386389,-0.282808717,-0.589317936,0.196428571,-0.376417234,0.094533762,0.14399497,-0.781170483,-0.814656429,0.353644743,-0.711038537,0.820390884,-0.427695048,-0.801514857,-0.822608696,-0.143934202,-0.571923744,-0.813020673
-0.832209395,-0.298270893,0.741818182,-0.021596244,-0.848296799,-0.089977586,-0.710789737,-0.24407696,-0.181141588,-0.262631154,-0.578491519,0.267857143,-0.380952381,0.122829582,0.162125341,-0.781170483,-0.820585091,0.401390995,-0.688177662,0.713133997,-0.423143521,-0.803068557,-0.815412294,-0.120287868,-0.571923744,-0.823511262
-0.80934964,-0.222542427,0.738181818,0.029107981,-0.84499308,-0.084854307,-0.611329557,-0.258069645,-0.195491322,-0.250524617,-0.591483219,0.3,-0.37755102,0.166559486,0.157618948,-0.789652248,-0.820973856,0.381705292,-0.687655127,0.969662638,-0.404145847,-0.803845407,-0.79856072,-0.075051405,-0.564991334,-0.818574514
-0.802491713,-0.260326609,0.727272727,0.042253521,-0.845260949,-0.018251681,-0.565611463,-0.253617427,-0.148868203,-0.218240517,-0.59220498,0.442857143,-0.369614512,0.163987138,0.547055125,-0.789652248,-0.809699679,0.381705292,-0.64167211,0.966927943,-0.370504131,-0.789862109,-0.774512744,-0.061686086,-0.50779896,-0.820425795
-0.812778603,-0.264169068,0.756363636,0.034741784,-0.845260949,-0.054114633,-0.442132622,-0.197010654,-0.151736786,-0.218240517,-0.577769758,0.583928571,-0.337868481,0.207717042,0.515300776,-0.789652248,-0.801049665,0.339590403,-0.64532985,1,-0.376935635,-0.788696834,-0.784107946,-0.056545579,-0.485268631,-0.812403579
-0.802491713,-0.177233429,0.687272727,0.089201878,-0.844100183,-0.127121358,-0.306097967,-0.234536492,-0.150632511,-0.258595642,-0.58570913,0.625,-0.354875283,0.202572347,0.519911968,-0.781170483,-0.785693459,0.421076697,-0.647550621,0.756917537,-0.375055657,-0.771217712,-0.748065967,-0.059287183,-0.516464471,-0.817340327
-0.805920677,-0.192283061,0.385454545,-0.012206573,-0.811241573,-0.165545949,-0.513015661,-0.297185562,-0.14632988,-0.286844229,-0.610249008,0.528571429,-0.346938776,0.122829582,0.329595473,-0.772688719,-0.806978326,0.339590403,-0.670280862,0.868624519,-0.423143521,-0.770440862,-0.750464768,-0.073680603,-0.502599653,-0.790188214
-0.79906275,-0.184758245,0.632727273,0.126760563,-0.805259163,-0.077169388,-0.359813396,-0.265384004,0.015109137,-0.222276029,-0.589317936,0.735714286,-0.342403628,0.192282958,0.352232236,-0.772688719,-0.802021576,0.370490699,-0.668713259,0.991106912,-0.356057982,-0.759564964,-0.745667166,-0.008567512,-0.467937608,-0.797593335
-0.810492628,-0.21886007,0.632727273,0.03286385,-0.800973258,-0.156580211,-0.412409197,-0.24407696,-0.006415708,-0.242453592,-0.590039697,0.732142857,-0.321995465,0.212861736,0.257283588,-0.781170483,-0.798328312,0.297427382,-0.658654474,0.965162821,-0.360609509,-0.763449213,-0.743268366,0.023303633,-0.469670711,-0.777846344
-0.821922505,-0.237752161,0.589090909,-0.014084507,-0.728380731,-0.177073327,-0.468417194,-0.281284783,0.02228376,-0.250524617,-0.603031397,0.575,-0.317460317,0.187138264,0.220813247,-0.781170483,-0.802896297,0.314273338,-0.646374918,0.934768634,-0.3804977,-0.771217712,-0.728875562,-0.077793009,-0.464471404,-0.743289108
-0.833352383,-0.245276977,0.6,-0.049765258,-0.778472253,-0.193723983,-0.535888037,-0.311178248,0.067142572,-0.290879742,-0.596535547,0.316071429,-0.367346939,0.161414791,0.248061203,-0.781170483,-0.837301973,0.339590403,-0.683997387,0.779278111,-0.407707911,-0.778986211,-0.76005997,-0.122686772,-0.502599653,-0.752545511
-0.834495371,-0.328370157,0.661818182,-0.070422535,-0.796687352,-0.220621198,-0.565611463,-0.331531245,-0.038692503,-0.344309927,-0.595092025,0.157142857,-0.393424036,0.187138264,0.306958709,-0.789652248,-0.843716591,0.342382018,-0.70568256,0.688958578,-0.415920447,-0.791415809,-0.782908546,-0.165181631,-0.525129983,-0.731564332
-0.834495371,-0.290585975,0.629090909,-0.014084507,-0.7884727,-0.175792507,-0.526717761,-0.328033074,-0.06919817,-0.337853107,-0.59220498,0.246428571,-0.392290249,0.169131833,0.293334731,-0.789652248,-0.831859267,0.401390995,-0.695623775,0.815880412,-0.414040469,-0.767333463,-0.782908546,-0.169294037,-0.502599653,-0.755630978
-0.835638359,-0.298270893,0.556363636,-0.070422535,-0.75266753,-0.171950048,-0.572462512,-0.318492606,-0.049471731,-0.31606134,-0.61818838,0.289285714,-0.360544218,0.176848875,0.338713058,-0.789652248,-0.850422782,0.485717036,-0.711038537,0.584379562,-0.415029931,-0.78287046,-0.781709145,-0.197052776,-0.530329289,-0.746374576
-0.831066408,-0.313320525,0.545454545,-0.070422535,-0.748113755,-0.192443164,-0.551882706,-0.301319765,0.009736328,-0.064891041,-0.628293035,0.260714286,-0.358276644,0.192282958,0.352232236,-0.781170483,-0.821459811,0.536303035,-0.689875898,0.513792454,-0.413149953,-0.766168188,-0.754062969,-0.175805346,-0.490467938,-0.755013885
-0.827637444,-0.241434518,0.567272727,-0.038497653,-0.720791107,-0.197566443,-0.471856048,-0.296231515,-0.047669916,-0.169814366,-0.617466619,0.196428571,-0.370748299,0.189710611,0.361245022,-0.789652248,-0.812421032,0.547517628,-0.701502286,0.527192462,-0.39593331,-0.764226063,-0.754062969,-0.128169979,-0.511265165,-0.730947239
-0.831066408,-0.286903618,0.610909091,-0.051643192,-0.742042055,-0.225744476,-0.525598134,-0.328033074,-0.056646841,-0.149636804,-0.61169253,0.280357143,-0.376417234,0.17170418,0.261580381,-0.798134012,-0.826416561,0.584049286,-0.704114958,0.487848363,-0.401375352,-0.759564964,-0.766116942,-0.162782728,-0.509532062,-0.734032706
-0.833352383,-0.264169068,0.658181818,-0.085446009,-0.75266753,-0.171950048,-0.493582139,-0.314358404,-0.06202306,-0.153672316,-0.60519668,0.269642857,-0.390022676,0.238585209,0.234437225,-0.806615776,-0.825541841,0.578466055,-0.691966035,0.293010189,-0.405926879,-0.768887163,-0.780509745,-0.19979438,-0.52339688,-0.724776304
-0.837924334,-0.268011527,0.669090909,-0.094835681,-0.748113755,-0.146333654,-0.492435855,-0.304817936,-0.015396531,-0.076997579,-0.596535547,0.294642857,-0.390022676,0.215434084,0.230140432,-0.798134012,-0.82466712,0.634683416,-0.688177662,0.229543945,-0.391381784,-0.772771412,-0.757661169,-0.109664154,-0.518197574,-0.721690836
-0.839067322,-0.268011527,0.72,0.051643192,-0.74972097,-0.120717259,-0.478707098,-0.259977739,-0.058449143,-0.032445521,-0.582822086,0.378571429,-0.370748299,0.202572347,0.252567596,-0.806615776,-0.826902517,0.699275624,-0.69614631,0.338622779,-0.381388216,-0.768110313,-0.772113943,-0.087045922,-0.50779896,-0.727861771
-0.842496285,-0.286903618,0.770909091,-0.040375587,-0.751149605,-0.095100865,-0.494728424,-0.278422643,-0.024339359,-0.056820016,-0.592926741,0.298214286,-0.340136054,0.189710611,0.211905261,-0.806615776,-0.828263194,0.617789329,-0.691966035,0.285878672,-0.385049226,-0.771606137,-0.784107946,-0.102810144,-0.50779896,-0.706263499
-0.835638359,-0.286903618,0.745454545,-0.03286385,-0.74972097,-0.046429715,-0.523305565,-0.274924471,-0.009989625,0.007909605,-0.596535547,0.235714286,-0.328798186,0.264308682,0.171033326,-0.798134012,-0.81553115,0.718961326,-0.704114958,0.244769451,-0.385939742,-0.778986211,-0.774512744,-0.109664154,-0.504332756,-0.698858377
-0.828780432,-0.283061159,0.687272727,-0.040375587,-0.751149605,-0.056676273,-0.538153949,-0.25488949,-0.040494805,-0.016303471,-0.578491519,0.25,-0.360544218,0.349196141,0.184657305,-0.798134012,-0.798328312,0.718961326,-0.719399086,0.246534573,-0.353287488,-0.780539911,-0.776911544,-0.109664154,-0.509532062,-0.687750694
-0.834495371,-0.30195325,0.654545455,-0.100469484,-0.767846779,-0.110470701,-0.625058314,-0.29305136,-0.087155919,-0.048748991,-0.580656803,0.232142857,-0.403628118,0.274598071,0.121358206,-0.806615776,-0.802896297,1,-0.706727629,0.242088029,-0.361500025,-0.780539911,-0.802158921,-0.112063057,-0.52339688,-0.690836162
-0.84021031,-0.313320525,0.516363636,-0.089201878,-0.775436403,-0.107909062,-0.613622126,-0.320718715,-0.130208531,-0.016303471,-0.594370263,0.185714286,-0.375283447,0.225723473,0.125864599,-0.798134012,-0.784721547,0.867927707,-0.700457218,0.211700945,-0.385049226,-0.779374636,-0.808155922,-0.160041124,-0.537261698,-0.693921629
-0.839067322,-0.313320525,0.261818182,-0.094835681,-0.766328854,-0.043868076,-0.561026325,-0.30672603,-0.131980145,0.079903148,-0.584265608,0.125,-0.292517007,0.189710611,0.139383777,-0.806615776,-0.78656818,0.789233028,-0.718876551,0.159812762,-0.403156385,-0.792969509,-0.786566717,-0.117546265,-0.549393414,-0.706263499
-0.835638359,-0.305795709,0.516363636,-0.061032864,-0.784543953,-0.009285943,-0.545031656,-0.313404357,-0.121933529,0.249394673,-0.574160953,0.207142857,-0.270975057,0.181993569,0.139383777,-0.823579304,-0.784721547,0.761124347,-0.720574788,0.409213438,-0.38781972,-0.792192659,-0.792563718,-0.146675805,-0.556325823,-0.712434434
-0.839067322,-0.317162984,0.749090909,-0.079812207,-0.79731238,-0.043868076,-0.527864045,-0.302591827,-0.129108153,0.384987893,-0.563334536,0.135714286,-0.249433107,0.194855305,0.157618948,-0.823579304,-0.801049665,0.910090728,-0.725800131,0.43065416,-0.397714342,-0.78675471,-0.779310345,-0.186429061,-0.554592721,-0.704412218
-0.839067322,-0.313320525,0.727272727,-0.049765258,-0.820081254,-0.02337496,-0.604478507,-0.288599141,-0.117627001,0.215496368,-0.571995669,0.1,-0.102040816,0.176848875,0.134982184,-0.832061069,-0.807464282,0.862296344,-0.711038537,0.463729769,-0.418591995,-0.797630608,-0.782908546,-0.154557916,-0.575389948,-0.693921629
-0.841353298,-0.339737432,0.647272727,-0.068544601,-0.81820617,-0.074607749,-0.595334888,-0.305771983,-0.079977398,0.129943503,-0.586430891,0.051785714,-0.081632653,0.138263666,0.017082373,-0.832061069,-0.805131694,0.910090728,-0.723187459,0.413663533,-0.413149953,-0.801126432,-0.788965517,-0.173406443,-0.589254766,-0.703178031
-0.833352383,-0.362471982,0.792727273,-0.081690141,-0.803651949,-0.043868076,-0.595334888,-0.317538559,-0.015396531,0.192897498,-0.560447492,0.139285714,-0.022675737,0.148553055,0.039823936,-0.840542833,-0.798328312,0.91572209,-0.711038537,0.419935575,-0.394152278,-0.793746359,-0.784107946,-0.146675805,-0.558058925,-0.687750694
-0.84021031,-0.381364073,0.890909091,-0.117370892,-0.807312826,-0.120717259,-0.626177941,-0.31245031,0.000759402,0.112187248,-0.58570913,0.017857143,-0.090702948,0.127974277,-0.010060784,-0.865988126,-0.784721547,0.851081751,-0.724755062,0.487848363,-0.410478405,-0.796853758,-0.786566717,-0.197052776,-0.587521664,-0.700092564
-0.845925249,-0.424431636,0.934545455,-0.153051643,-0.825260056,-0.248799232,-0.647904032,-0.352520273,0.15682561,0.057304278,-0.59870083,0.035714286,-0.077097506,0.08681672,-0.105219032,-0.865988126,-0.792885606,0.747070007,-0.741737427,0.468229587,-0.4367981,-0.802291707,-0.79976012,-0.215558602,-0.594454073,-0.703795125
-0.842496285,-0.411623439,0.916363636,-0.139906103,-0.808830751,-0.211655459,-0.634201933,-0.342025759,0.275242215,0.115415658,-0.610970769,0.008928571,-0.009070295,0.11511254,-0.019073569,-0.865988126,-0.782000194,0.825764686,-0.717308948,0.474448355,-0.39959432,-0.803068557,-0.776911544,-0.202535984,-0.590987868,-0.724776304
-0.847068236,-0.40714057,1,-0.1342723,-0.796687352,-0.198847262,-0.620473176,-0.333439339,0.219634376,0.049233253,-0.594370263,0.042857143,-0.058956916,0.122829582,0.053447914,-0.865988126,-0.778890077,0.80891873,-0.729457871,0.445879666,-0.3922723,-0.798407458,-0.770914543,-0.189170665,-0.57712305,-0.734032706
-0.857355126,-0.392731348,0.967272727,-0.162441315,-0.790883522,-0.221902017,-0.627324225,-0.331531245,0.15682561,0.036319613,-0.614579574,0.025,-0.099773243,0.097106109,0.053447914,-0.865988126,-0.787928856,0.755492985,-0.739516656,0.421704248,-0.396823826,-0.778986211,-0.748065967,-0.189170665,-0.589254766,-0.734032706
-0.856212139,-0.438040346,0.989090909,-0.162441315,-0.784543953,-0.25520333,-0.629616794,-0.346159962,0.074317195,0.025020178,-0.617466619,0.071428571,-0.040816327,0.084244373,0.067071893,-0.865988126,-0.788414812,0.803287368,-0.738994121,0.336797281,-0.403156385,-0.781316761,-0.764917541,-0.209047293,-0.570190641,-0.695155816
-0.862155675,-0.426833173,0.923636364,-0.168075117,-0.805527032,-0.296189561,-0.62847051,-0.353792336,0.201680525,-0.041162228,-0.63190184,0.017857143,0.131519274,0.03022508,0.044225529,-0.865988126,-0.777918165,0.648689625,-0.728935336,0.308232144,-0.410478405,-0.787143135,-0.752863568,-0.173406443,-0.57712305,-0.743289108
-0.866499028,-0.423791226,0.894545455,-0.145539906,-0.794812268,-0.282100544,-0.558733755,-0.345205915,0.183760284,0.005649718,-0.625405991,0.035714286,0.206349206,0.040514469,0.084992664,-0.865988126,-0.779764797,0.690852646,-0.723187459,0.395816981,-0.375946173,-0.796076908,-0.754062969,-0.19979438,-0.573656846,-0.742054921
-0.864898846,-0.435798911,0.876363636,-0.16056338,-0.790615652,-0.25520333,-0.5976008,-0.332485292,0.16222862,-0.041162228,-0.616023096,0.008928571,0.229024943,-0.003215434,0.125864599,-0.865988126,-0.772961415,0.718961326,-0.723187459,0.409213438,-0.395042794,-0.797630608,-0.762458771,-0.242289239,-0.570190641,-0.752545511
-0.859641102,-0.451008646,0.927272727,-0.14741784,-0.784543953,-0.216778738,-0.609036988,-0.288599141,0.244737034,-0.078288943,-0.621075424,-0.033928571,0.22675737,-0.00192926,0.057954307,-0.865988126,-0.762076003,0.704906986,-0.711038537,0.596927197,-0.3804977,-0.797630608,-0.750464768,-0.255654558,-0.551126516,-0.743906202
-0.867642016,-0.441882805,0.781818182,-0.168075117,-0.766328854,-0.207813,-0.611329557,-0.314358404,0.248341151,-0.049233253,-0.621797185,-0.071428571,0.201814059,-0.003215434,-0.014567177,-0.865988126,-0.76839343,0.637475032,-0.722664925,0.575482922,-0.409587889,-0.806175956,-0.733673163,-0.242289239,-0.589254766,-0.73835236
-0.861927077,-0.388888889,0.698181818,-0.183098592,-0.758828519,-0.21037464,-0.649050317,-0.338845603,0.237558514,-0.121872478,-0.632623602,-0.064285714,0.301587302,-0.017363344,-0.010060784,-0.865988126,-0.765769268,0.637475032,-0.733768779,0.575482922,-0.425914016,-0.810837056,-0.692773613,-0.215558602,-0.585788562,-0.715519901
-0.862841468,-0.237752161,0.661818182,-0.179342723,-0.763293004,-0.234710215,-0.647904032,-0.338845603,0.165802536,-0.263922518,-0.618910141,-0.071428571,0.337868481,0.027652733,-0.073464682,-0.865988126,-0.778404121,0.682429668,-0.743827564,0.640714288,-0.425914016,-0.81744028,-0.732473763,-0.201165182,-0.582322357,-0.743289108
-0.868099211,-0.275536343,0.632727273,-0.230046948,-0.726862806,-0.287223823,-0.618180606,-0.368421053,-0.0010429,-0.380145278,-0.644171779,-0.125,0.111111111,-0.041800643,-0.11873821,-0.865988126,-0.793857518,0.443554015,-0.743305029,0.487848363,-0.496660565,-0.830258303,-0.785367316,-0.218300206,-0.618717504,-0.716136995
